Time,Price
11459,1.29928
11460,1.30055
11461,1.30148
11462,1.30316
11463,1.29832
11464,1.297
11465,1.29776
11466,1.30229
11467,1.30425
11468,1.30609
11469,1.30657
11470,1.30828
11471,1.31314
11472,1.31319
11473,1.31314
11474,1.3132
11475,1.31283
11476,1.31264
11477,1.31286
11478,1.31197
11479,1.31024
11480,1.31048
11481,1.31039
11482,1.30989
11483,1.30898
11484,1.31308
11485,1.31431
11486,1.3154
11487,1.31292
11488,1.31491
11489,1.31971
11490,1.32761
11491,1.33216
11492,1.33338
11493,1.33645
11494,1.33546
11495,1.33643
11496,1.33478
11497,1.33481
11498,1.33633
11499,1.33477
11500,1.33505
11501,1.33443
11502,1.33318
11503,1.33285
11504,1.33379
11505,1.3346
11506,1.33428
11507,1.33581
11508,1.3392
11509,1.34131
11510,1.3368
11511,1.33759
11512,1.33606
11513,1.33463
11514,1.33629
11515,1.33726
11516,1.33617
11517,1.33262
11518,1.33478
11519,1.33484
11520,1.33581
11521,1.33728
11522,1.33873
11523,1.33704
11524,1.33783
11525,1.33583
11526,1.33463
11527,1.33411
11528,1.33374
11529,1.33363
11530,1.33344
11531,1.32981
11532,1.32925
11533,1.3272
11534,1.32629
11535,1.32881
11536,1.3318
11537,1.3323
11538,1.32881
11539,1.33025
11540,1.3287
11541,1.32957
11542,1.32928
11543,1.32947
11544,1.32912
11545,1.32844
11546,1.32933
11547,1.32795
11548,1.32807
11549,1.32641
11550,1.32806
11551,1.32681
11552,1.32831
11553,1.33149
11554,1.331
11555,1.33409
11556,1.33481
11557,1.33826
11558,1.34009
11559,1.33884
11560,1.33986
11561,1.34026
11562,1.33896
11563,1.34403
11564,1.33897
11565,1.33977
11566,1.33594
11567,1.3374
11568,1.33857
11569,1.33824
11570,1.33868
11571,1.33851
11572,1.33772
11573,1.33967
11574,1.343
11575,1.34395
11576,1.34461
11577,1.34448
11578,1.34742
11579,1.34849
11580,1.3484
11581,1.34578
11582,1.34569
11583,1.34665
11584,1.34586
11585,1.35166
11586,1.35101
11587,1.34939
11588,1.34917
11589,1.3494
11590,1.34799
11591,1.34886
11592,1.34584
11593,1.34714
11594,1.34726
11595,1.34559
11596,1.34513
11597,1.34407
11598,1.34363
11599,1.34388
11600,1.344
11601,1.34553
11602,1.34594
11603,1.34629
11604,1.34221
11605,1.34766
11606,1.34902
11607,1.3492
11608,1.34949
11609,1.34745
11610,1.34478
11611,1.34747
11612,1.3411
11613,1.34411
11614,1.34673
11615,1.34639
11616,1.34707
11617,1.34736
11618,1.34719
11619,1.34641
11620,1.34652
11621,1.34627
11622,1.34678
11623,1.34879
11624,1.35045
11625,1.34965
11626,1.34731
11627,1.34954
11628,1.35157
11629,1.35566
11630,1.35289
11631,1.35282
11632,1.35144
11633,1.35341
11634,1.35457
11635,1.35516
11636,1.3584
11637,1.35782
11638,1.35834
11639,1.35956
11640,1.35975
11641,1.36142
11642,1.362
11643,1.36097
11644,1.36184
11645,1.35928
11646,1.36019
11647,1.36041
11648,1.35974
11649,1.35932
11650,1.35942
11651,1.35971
11652,1.3587
11653,1.35723
11654,1.35748
11655,1.35745
11656,1.35539
11657,1.35723
11658,1.36014
11659,1.36386
11660,1.36743
11661,1.36517
11662,1.36423
11663,1.3642
11664,1.36352
11665,1.36437
11666,1.36372
11667,1.36392
11668,1.36422
11669,1.36441
11670,1.36778
11671,1.36623
11672,1.36532
11673,1.36587
11674,1.36518
11675,1.36516
11676,1.36677
11677,1.36357
11678,1.3576
11679,1.35919
11680,1.36345
11681,1.35892
11682,1.36064
11683,1.36299
11684,1.36742
11685,1.36415
11686,1.36422
11687,1.36563
11688,1.36684
11689,1.36817
11690,1.36814
11691,1.36801
11692,1.36846
11693,1.36643
11694,1.36851
11695,1.36849
11696,1.3684
11697,1.36911
11698,1.36893
11699,1.36736
11700,1.36709
11701,1.37
11702,1.37135
11703,1.36926
11704,1.36911
11705,1.36889
11706,1.36807
11707,1.36664
11708,1.36917
11709,1.36868
11710,1.36821
11711,1.36723
11712,1.36824
11713,1.36903
11714,1.3712
11715,1.36971
11716,1.37093
11717,1.37055
11718,1.36945
11719,1.37052
11720,1.37021
11721,1.37028
11722,1.37082
11723,1.3712
11724,1.36709
11725,1.36682
11726,1.36855
11727,1.37392
11728,1.37325
11729,1.37176
11730,1.37375
11731,1.37214
11732,1.37321
11733,1.36876
11734,1.37015
11735,1.37223
11736,1.37285
11737,1.37363
11738,1.37323
11739,1.37278
11740,1.37218
11741,1.37324
11742,1.37002
11743,1.37083
11744,1.37027
11745,1.37034
11746,1.37055
11747,1.37122
11748,1.37008
11749,1.37024
11750,1.37231
11751,1.37159
11752,1.37225
11753,1.3715
11754,1.36957
11755,1.371
11756,1.36225
11757,1.36025
11758,1.36129
11759,1.36051
11760,1.36123
11761,1.36065
11762,1.36105
11763,1.358
11764,1.35718
11765,1.35822
11766,1.359
11767,1.36059
11768,1.35954
11769,1.36038
11770,1.36128
11771,1.36181
11772,1.36224
11773,1.36162
11774,1.36411
11775,1.36427
11776,1.3671
11777,1.3701
11778,1.37108
11779,1.37127
11780,1.3707
11781,1.37146
11782,1.36972
11783,1.36743
11784,1.36935
11785,1.36897
11786,1.36929
11787,1.36908
11788,1.37124
11789,1.37158
11790,1.3724
11791,1.37156
11792,1.37231
11793,1.37279
11794,1.37252
11795,1.37373
11796,1.3742
11797,1.37142
11798,1.37449
11799,1.37537
11800,1.37592
11801,1.37577
11802,1.37474
11803,1.37583
11804,1.37906
11805,1.37912
11806,1.38221
11807,1.38239
11808,1.38189
11809,1.38306
11810,1.38275
11811,1.3824
11812,1.38272
11813,1.38289
11814,1.38354
11815,1.38391
11816,1.38555
11817,1.38515
11818,1.38399
11819,1.38393
11820,1.38343
11821,1.38312
11822,1.38214
11823,1.3831
11824,1.38012
11825,1.38022
11826,1.38026
11827,1.38019
11828,1.38077
11829,1.37769
11830,1.3789
11831,1.37719
11832,1.37982
11833,1.38086
11834,1.3809
11835,1.38046
11836,1.38158
11837,1.38062
11838,1.38074
11839,1.38083
11840,1.37927
11841,1.37941
11842,1.37961
11843,1.38035
11844,1.38115
11845,1.3795
11846,1.37787
11847,1.37773
11848,1.37589
11849,1.37549
11850,1.36648
11851,1.36448
11852,1.36298
11853,1.3653
11854,1.36488
11855,1.3616
11856,1.36345
11857,1.3634
11858,1.36331
11859,1.36257
11860,1.36231
11861,1.3619
11862,1.36256
11863,1.36373
11864,1.36342
11865,1.36302
11866,1.36352
11867,1.3631
11868,1.36217
11869,1.36326
11870,1.36302
11871,1.36239
11872,1.36252
11873,1.3629
11874,1.35815
11875,1.35531
11876,1.35517
11877,1.35822
11878,1.35801
11879,1.3588
11880,1.35844
11881,1.35865
11882,1.358
11883,1.35686
11884,1.35732
11885,1.35764
11886,1.35962
11887,1.36195
11888,1.36143
11889,1.36096
11890,1.3607
11891,1.36162
11892,1.35827
11893,1.36098
11894,1.36
11895,1.35733
11896,1.35416
11897,1.35618
11898,1.35195
11899,1.3508
11900,1.35411
11901,1.35564
11902,1.35438
11903,1.3574
11904,1.35863
11905,1.3584
11906,1.35817
11907,1.35802
11908,1.35913
11909,1.3581
11910,1.35827
11911,1.36126
11912,1.36155
11913,1.36153
11914,1.36239
11915,1.3634
11916,1.36254
11917,1.36191
11918,1.36052
11919,1.36489
11920,1.36644
11921,1.36388
11922,1.36249
11923,1.36262
11924,1.36711
11925,1.36852
11926,1.36637
11927,1.36346
11928,1.36255
11929,1.36322
11930,1.36246
11931,1.36235
11932,1.36251
11933,1.36318
11934,1.36352
11935,1.36355
11936,1.36492
11937,1.36408
11938,1.36423
11939,1.36513
11940,1.36371
11941,1.36336
11942,1.36409
11943,1.36156
11944,1.36357
11945,1.36481
11946,1.36689
11947,1.36942
11948,1.37072
11949,1.36865
11950,1.3707
11951,1.37251
11952,1.37224
11953,1.37336
11954,1.37316
11955,1.37239
11956,1.37187
11957,1.37105
11958,1.37138
11959,1.37122
11960,1.37062
11961,1.37017
11962,1.36879
11963,1.3684
11964,1.3677
11965,1.36452
11966,1.3631
11967,1.3637
11968,1.36414
11969,1.363
11970,1.35943
11971,1.35961
11972,1.35993
11973,1.36361
11974,1.36269
11975,1.36208
11976,1.35912
11977,1.35933
11978,1.36
11979,1.35928
11980,1.36028
11981,1.3616
11982,1.35731
11983,1.35881
11984,1.35817
11985,1.35802
11986,1.3563
11987,1.35651
11988,1.35681
11989,1.35398
11990,1.35219
11991,1.35172
11992,1.35182
11993,1.35299
11994,1.35246
11995,1.35337
11996,1.35506
11997,1.35181
11998,1.35198
11999,1.35323
12000,1.35379
12001,1.35462
12002,1.35489
12003,1.3524
12004,1.35112
12005,1.35239
12006,1.35305
12007,1.3545
12008,1.35349
12009,1.35324
12010,1.35465
12011,1.35491
12012,1.35371
12013,1.34747
12014,1.34631
12015,1.34649
12016,1.34517
12017,1.34427
12018,1.34588
12019,1.34639
12020,1.34605
12021,1.34731
12022,1.3495
12023,1.3478
12024,1.34814
12025,1.34861
12026,1.34881
12027,1.34889
12028,1.34785
12029,1.34994
12030,1.35112
12031,1.35149
12032,1.35154
12033,1.35076
12034,1.35234
12035,1.34876
12036,1.34695
12037,1.3512
12038,1.35087
12039,1.35291
12040,1.35361
12041,1.3515
12042,1.35245
12043,1.35164
12044,1.35124
12045,1.3493
12046,1.35181
12047,1.35113
12048,1.34918
12049,1.34821
12050,1.34856
12051,1.3487
12052,1.34973
12053,1.35086
12054,1.35231
12055,1.35314
12056,1.35266
12057,1.35293
12058,1.35238
12059,1.35609
12060,1.35442
12061,1.35609
12062,1.3553
12063,1.35241
12064,1.3523
12065,1.35128
12066,1.34715
12067,1.34828
12068,1.35169
12069,1.35456
12070,1.3547
12071,1.35622
12072,1.35683
12073,1.35698
12074,1.35679
12075,1.35596
12076,1.35733
12077,1.35747
12078,1.35929
12079,1.35926
12080,1.35869
12081,1.35799
12082,1.35711
12083,1.35563
12084,1.35657
12085,1.35518
12086,1.35683
12087,1.35705
12088,1.35496
12089,1.35726
12090,1.35624
12091,1.35985
12092,1.3578
12093,1.36127
12094,1.35929
12095,1.35915
12096,1.36027
12097,1.3605
12098,1.36081
12099,1.36053
12100,1.36223
12101,1.3612
12102,1.35971
12103,1.35962
12104,1.3609
12105,1.36052
12106,1.36131
12107,1.35978
12108,1.35939
12109,1.35781
12110,1.35717
12111,1.35601
12112,1.35484
12113,1.36071
12114,1.36396
12115,1.36342
12116,1.36366
12117,1.36727
12118,1.36721
12119,1.36975
12120,1.3683
12121,1.3685
12122,1.36886
12123,1.37119
12124,1.36939
12125,1.3691
12126,1.36826
12127,1.36732
12128,1.3675
12129,1.36728
12130,1.36764
12131,1.36809
12132,1.36979
12133,1.36644
12134,1.36892
12135,1.36739
12136,1.36691
12137,1.36651
12138,1.36607
12139,1.36704
12140,1.36741
12141,1.36756
12142,1.36754
12143,1.36798
12144,1.36758
12145,1.36785
12146,1.36738
12147,1.36805
12148,1.36336
12149,1.3604
12150,1.3593
12151,1.3587
12152,1.35915
12153,1.35906
12154,1.35907
12155,1.35472
12156,1.35527
12157,1.35719
12158,1.36389
12159,1.36676
12160,1.36649
12161,1.36742
12162,1.36811
12163,1.36929
12164,1.36598
12165,1.36589
12166,1.36618
12167,1.36608
12168,1.36534
12169,1.36497
12170,1.36542
12171,1.36717
12172,1.36928
12173,1.36904
12174,1.37016
12175,1.3694
12176,1.36935
12177,1.36949
12178,1.37149
12179,1.37181
12180,1.37201
12181,1.37078
12182,1.37146
12183,1.37355
12184,1.37281
12185,1.37323
12186,1.37364
12187,1.37607
12188,1.37568
12189,1.37454
12190,1.37496
12191,1.37426
12192,1.37459
12193,1.37479
12194,1.37494
12195,1.37602
12196,1.37695
12197,1.3772
12198,1.37781
12199,1.37705
12200,1.37751
12201,1.37742
12202,1.37424
12203,1.37117
12204,1.37568
12205,1.37867
12206,1.3783
12207,1.37612
12208,1.37789
12209,1.37728
12210,1.37876
12211,1.37892
12212,1.37922
12213,1.37908
12214,1.37994
12215,1.38059
12216,1.38
12217,1.37991
12218,1.38013
12219,1.3819
12220,1.38092
12221,1.38203
12222,1.38257
12223,1.38214
12224,1.38252
12225,1.38139
12226,1.38232
12227,1.38202
12228,1.38038
12229,1.38193
12230,1.3779
12231,1.37839
12232,1.37784
12233,1.37512
12234,1.37293
12235,1.37474
12236,1.37561
12237,1.3759
12238,1.37501
12239,1.37421
12240,1.3752
12241,1.37522
12242,1.3747
12243,1.37333
12244,1.3721
12245,1.37332
12246,1.37415
12247,1.37444
12248,1.37567
12249,1.37625
12250,1.37717
12251,1.37627
12252,1.37976
12253,1.38225
12254,1.38298
12255,1.38313
12256,1.38274
12257,1.38529
12258,1.38316
12259,1.38111
12260,1.37915
12261,1.37923
12262,1.37858
12263,1.38021
12264,1.37987
12265,1.38055
12266,1.38088
12267,1.38199
12268,1.38239
12269,1.38024
12270,1.38147
12271,1.38083
12272,1.38053
12273,1.38047
12274,1.38211
12275,1.38088
12276,1.3838
12277,1.38321
12278,1.38427
12279,1.38251
12280,1.38208
12281,1.38213
12282,1.38389
12283,1.38277
12284,1.38131
12285,1.38046
12286,1.37999
12287,1.37725
12288,1.377
12289,1.37772
12290,1.37755
12291,1.37678
12292,1.37705
12293,1.37727
12294,1.37543
12295,1.37499
12296,1.37568
12297,1.37675
12298,1.37754
12299,1.37819
12300,1.37916
12301,1.38333
12302,1.38253
12303,1.38231
12304,1.38428
12305,1.38622
12306,1.38789
12307,1.38681
12308,1.38675
12309,1.3861
12310,1.38614
12311,1.38656
12312,1.38646
12313,1.38633
12314,1.38648
12315,1.38549
12316,1.38554
12317,1.3857
12318,1.38582
12319,1.38561
12320,1.38719
12321,1.38672
12322,1.38678
12323,1.38423
12324,1.38549
12325,1.38628
12326,1.38681
12327,1.38517
12328,1.39611
12329,1.39376
12330,1.39397
12331,1.39452
12332,1.39347
12333,1.39414
12334,1.39574
12335,1.39588
12336,1.39688
12337,1.39596
12338,1.39553
12339,1.39577
12340,1.39553
12341,1.39531
12342,1.39559
12343,1.39545
12344,1.39632
12345,1.39544
12346,1.39582
12347,1.39577
12348,1.39591
12349,1.39641
12350,1.39706
12351,1.39655
12352,1.39551
12353,1.39999
12354,1.39892
12355,1.39817
12356,1.39761
12357,1.39878
12358,1.39855
12359,1.39841
12360,1.39863
12361,1.39921
12362,1.39899
12363,1.39721
12364,1.39782
12365,1.39726
12366,1.3976
12367,1.3974
12368,1.39773
12369,1.39786
12370,1.39738
12371,1.39873
12372,1.40264
12373,1.40223
12374,1.40299
12375,1.40206
12376,1.4004
12377,1.40031
12378,1.40139
12379,1.39756
12380,1.39638
12381,1.39596
12382,1.39678
12383,1.39717
12384,1.39664
12385,1.39682
12386,1.39617
12387,1.39667
12388,1.39631
12389,1.3976
12390,1.39827
12391,1.3988
12392,1.3981
12393,1.39699
12394,1.39521
12395,1.39294
12396,1.39277
12397,1.39248
12398,1.39263
12399,1.38974
12400,1.38999
12401,1.38729
12402,1.38981
12403,1.39109
12404,1.39083
12405,1.39089
12406,1.39021
12407,1.38981
12408,1.39039
12409,1.39021
12410,1.3895
12411,1.388
12412,1.38936
12413,1.3883
12414,1.38914
12415,1.38888
12416,1.38798
12417,1.3893
12418,1.39029
12419,1.38746
12420,1.38772
12421,1.38816
12422,1.39298
12423,1.39257
12424,1.38969
12425,1.39041
12426,1.39209
12427,1.39043
12428,1.3899
12429,1.39069
12430,1.39029
12431,1.39033
12432,1.39075
12433,1.39046
12434,1.39019
12435,1.39154
12436,1.39146
12437,1.39131
12438,1.38806
12439,1.38675
12440,1.38733
12441,1.38675
12442,1.3828
12443,1.38363
12444,1.3835
12445,1.38447
12446,1.38356
12447,1.38275
12448,1.38158
12449,1.38308
12450,1.37979
12451,1.38221
12452,1.38194
12453,1.37986
12454,1.37934
12455,1.37888
12456,1.37964
12457,1.37994
12458,1.38003
12459,1.38147
12460,1.38147
12461,1.3825
12462,1.38207
12463,1.38229
12464,1.38237
12465,1.38044
12466,1.38098
12467,1.38309
12468,1.38019
12469,1.37707
12470,1.37763
12471,1.37881
12472,1.37862
12473,1.38167
12474,1.38393
12475,1.38628
12476,1.38771
12477,1.38731
12478,1.38871
12479,1.39021
12480,1.39016
12481,1.39507
12482,1.39344
12483,1.39282
12484,1.3935
12485,1.3931
12486,1.39191
12487,1.3924
12488,1.39292
12489,1.39358
12490,1.39379
12491,1.39339
12492,1.39524
12493,1.39671
12494,1.39579
12495,1.39618
12496,1.39635
12497,1.39645
12498,1.39739
12499,1.39874
12500,1.399
12501,1.39921
12502,1.39987
12503,1.39912
12504,1.39877
12505,1.39941
12506,1.39899
12507,1.39824
12508,1.39728
12509,1.39451
12510,1.39287
12511,1.39229
12512,1.39264
12513,1.39417
12514,1.39168
12515,1.3933
12516,1.38718
12517,1.38752
12518,1.38856
12519,1.38921
12520,1.39226
12521,1.39634
12522,1.39665
12523,1.39854
12524,1.39756
12525,1.39945
12526,1.39962
12527,1.39974
12528,1.39972
12529,1.3971
12530,1.39855
12531,1.39719
12532,1.39758
12533,1.39629
12534,1.39655
12535,1.39709
12536,1.39826
12537,1.39835
12538,1.39637
12539,1.39687
12540,1.39601
12541,1.39335
12542,1.39471
12543,1.39664
12544,1.39315
12545,1.39271
12546,1.39183
12547,1.39269
12548,1.38902
12549,1.38989
12550,1.38893
12551,1.38992
12552,1.39305
12553,1.39126
12554,1.38835
12555,1.3891
12556,1.39139
12557,1.39176
12558,1.39201
12559,1.39244
12560,1.39251
12561,1.3918
12562,1.39565
12563,1.39889
12564,1.40326
12565,1.40208
12566,1.40196
12567,1.40014
12568,1.39926
12569,1.40073
12570,1.40205
12571,1.40132
12572,1.40118
12573,1.40065
12574,1.40201
12575,1.40208
12576,1.40189
12577,1.40156
12578,1.40299
12579,1.40057
12580,1.40639
12581,1.40669
12582,1.40755
12583,1.40707
12584,1.40655
12585,1.40694
12586,1.40486
12587,1.40514
12588,1.40767
12589,1.41096
12590,1.41363
12591,1.41319
12592,1.41343
12593,1.41315
12594,1.41362
12595,1.41738
12596,1.41646
12597,1.41545
12598,1.41677
12599,1.41804
12600,1.41808
12601,1.41685
12602,1.41596
12603,1.41746
12604,1.41771
12605,1.41695
12606,1.41721
12607,1.41719
12608,1.41643
12609,1.4171
12610,1.41511
12611,1.41586
12612,1.41631
12613,1.41677
12614,1.41871
12615,1.41625
12616,1.41725
12617,1.41828
12618,1.42027
12619,1.42235
12620,1.42254
12621,1.4219
12622,1.42254
12623,1.42189
12624,1.4214
12625,1.42133
12626,1.42159
12627,1.42159
12628,1.42243
12629,1.42207
12630,1.42171
12631,1.42284
12632,1.42291
12633,1.42337
12634,1.42374
12635,1.42249
12636,1.42434
12637,1.42409
12638,1.4211
12639,1.41845
12640,1.41852
12641,1.42112
12642,1.42083
12643,1.42176
12644,1.42042
12645,1.41989
12646,1.41954
12647,1.41982
12648,1.41881
12649,1.41681
12650,1.41619
12651,1.41683
12652,1.41682
12653,1.41772
12654,1.41758
12655,1.4172
12656,1.41665
12657,1.41621
12658,1.41843
12659,1.41836
12660,1.4195
12661,1.41437
12662,1.4139
12663,1.4126
12664,1.41469
12665,1.41236
12666,1.41269
12667,1.41233
12668,1.41209
12669,1.41059
12670,1.40853
12671,1.40959
12672,1.40991
12673,1.41036
12674,1.41048
12675,1.40839
12676,1.40822
12677,1.40756
12678,1.40838
12679,1.40844
12680,1.40745
12681,1.40718
12682,1.41026
12683,1.41238
12684,1.41278
12685,1.41345
12686,1.41367
12687,1.4138
12688,1.4198
12689,1.41996
12690,1.41745
12691,1.41865
12692,1.41833
12693,1.41721
12694,1.4177
12695,1.41717
12696,1.41798
12697,1.41691
12698,1.4175
12699,1.41779
12700,1.41701
12701,1.41684
12702,1.41701
12703,1.41727
12704,1.41887
12705,1.4184
12706,1.41471
12707,1.41557
12708,1.41577
12709,1.416
12710,1.41226
12711,1.41257
12712,1.41467
12713,1.41429
12714,1.40649
12715,1.40775
12716,1.40705
12717,1.40752
12718,1.40869
12719,1.40463
12720,1.40228
12721,1.40342
12722,1.40467
12723,1.40567
12724,1.40624
12725,1.40529
12726,1.40566
12727,1.40565
12728,1.40547
12729,1.40728
12730,1.4063
12731,1.40482
12732,1.40547
12733,1.40372
12734,1.40526
12735,1.40951
12736,1.41068
12737,1.41048
12738,1.40981
12739,1.40842
12740,1.40963
12741,1.40912
12742,1.40863
12743,1.40825
12744,1.40761
12745,1.40725
12746,1.40849
12747,1.40762
12748,1.40759
12749,1.40839
12750,1.40951
12751,1.41159
12752,1.41176
12753,1.41311
12754,1.41451
12755,1.4116
12756,1.40829
12757,1.40637
12758,1.40682
12759,1.40738
12760,1.40668
12761,1.40887
12762,1.40809
12763,1.40868
12764,1.40881
12765,1.41023
12766,1.41123
12767,1.41082
12768,1.41097
12769,1.412
12770,1.40958
12771,1.40951
12772,1.40849
12773,1.40903
12774,1.40763
12775,1.40913
12776,1.40627
12777,1.40783
12778,1.40994
12779,1.40758
12780,1.40879
12781,1.40933
12782,1.40873
12783,1.40755
12784,1.40937
12785,1.40938
12786,1.41258
12787,1.4128
12788,1.4119
12789,1.41245
12790,1.41274
12791,1.41253
12792,1.41197
12793,1.41267
12794,1.41366
12795,1.41387
12796,1.41436
12797,1.41316
12798,1.41375
12799,1.41511
12800,1.41649
12801,1.41861
12802,1.42106
12803,1.42198
12804,1.42054
12805,1.42264
12806,1.41791
12807,1.41814
12808,1.41897
12809,1.41832
12810,1.41899
12811,1.42013
12812,1.42001
12813,1.41727
12814,1.41569
12815,1.41733
12816,1.41568
12817,1.41557
12818,1.41645
12819,1.41613
12820,1.4158
12821,1.41636
12822,1.41705
12823,1.41739
12824,1.41608
12825,1.41545
12826,1.41649
12827,1.41568
12828,1.41476
12829,1.41563
12830,1.41022
12831,1.40655
12832,1.41442
12833,1.42114
12834,1.42155
12835,1.42183
12836,1.42337
12837,1.42225
12838,1.42327
12839,1.42312
12840,1.42213
12841,1.42337
12842,1.42427
12843,1.42183
12844,1.42241
12845,1.42213
12846,1.42259
12847,1.42318
12848,1.42204
12849,1.4224
12850,1.42017
12851,1.42113
12852,1.42168
12853,1.42235
12854,1.42389
12855,1.42325
12856,1.4233
12857,1.42201
12858,1.42153
12859,1.41993
12860,1.42183
12861,1.42152
12862,1.42196
12863,1.42177
12864,1.42173
12865,1.42044
12866,1.42075
12867,1.42006
12868,1.41972
12869,1.41926
12870,1.42005
12871,1.42017
12872,1.41843
12873,1.41837
12874,1.41777
12875,1.41747
12876,1.41667
12877,1.41721
12878,1.41706
12879,1.41624
12880,1.42033
12881,1.42279
12882,1.42233
12883,1.42233
12884,1.42231
12885,1.42199
12886,1.42218
12887,1.42184
12888,1.42177
12889,1.42314
12890,1.42453
12891,1.42584
12892,1.42597
12893,1.42579
12894,1.42559
12895,1.42657
12896,1.42839
12897,1.4298
12898,1.42884
12899,1.43017
12900,1.43057
12901,1.42925
12902,1.42881
12903,1.42913
12904,1.43456
12905,1.43311
12906,1.43233
12907,1.4332
12908,1.43334
12909,1.43305
12910,1.43309
12911,1.43298
12912,1.43332
12913,1.43237
12914,1.43154
12915,1.43142
12916,1.43037
12917,1.43102
12918,1.43042
12919,1.43059
12920,1.42957
12921,1.4285
12922,1.42941
12923,1.42791
12924,1.42701
12925,1.42782
12926,1.42648
12927,1.4298
12928,1.42909
12929,1.42864
12930,1.42977
12931,1.42889
12932,1.42984
12933,1.43019
12934,1.43074
12935,1.43037
12936,1.42991
12937,1.42972
12938,1.43114
12939,1.43624
12940,1.43623
12941,1.43914
12942,1.43877
12943,1.43884
12944,1.43939
12945,1.44148
12946,1.44044
12947,1.43999
12948,1.44094
12949,1.44089
12950,1.44177
12951,1.44402
12952,1.44353
12953,1.44362
12954,1.44225
12955,1.44403
12956,1.44354
12957,1.44541
12958,1.44822
12959,1.4453
12960,1.44608
12961,1.44797
12962,1.44488
12963,1.44603
12964,1.4466
12965,1.44589
12966,1.44641
12967,1.44535
12968,1.44556
12969,1.44599
12970,1.44587
12971,1.44637
12972,1.44602
12973,1.44371
12974,1.44282
12975,1.44509
12976,1.44525
12977,1.44528
12978,1.44396
12979,1.44448
12980,1.4428
12981,1.44268
12982,1.44354
12983,1.44316
12984,1.44357
12985,1.44228
12986,1.44119
12987,1.44122
12988,1.44068
12989,1.43915
12990,1.44001
12991,1.4403
12992,1.43852
12993,1.44251
12994,1.44432
12995,1.44567
12996,1.44615
12997,1.44686
12998,1.45103
12999,1.44986
13000,1.44938
13001,1.44542
13002,1.44847
13003,1.44863
13004,1.44857
13005,1.44766
13006,1.44769
13007,1.44782
13008,1.44756
13009,1.44817
13010,1.44775
13011,1.44599
13012,1.44736
13013,1.44738
13014,1.44772
13015,1.44818
13016,1.45092
13017,1.45038
13018,1.44966
13019,1.44956
13020,1.45067
13021,1.45039
13022,1.4497
13023,1.44755
13024,1.45019
13025,1.44748
13026,1.44508
13027,1.4442
13028,1.44386
13029,1.44441
13030,1.44422
13031,1.44404
13032,1.44408
13033,1.44513
13034,1.44246
13035,1.44275
13036,1.4448
13037,1.44621
13038,1.44743
13039,1.45045
13040,1.44924
13041,1.44982
13042,1.44666
13043,1.44136
13044,1.43945
13045,1.43881
13046,1.44296
13047,1.44339
13048,1.44589
13049,1.44622
13050,1.44839
13051,1.44843
13052,1.44904
13053,1.44923
13054,1.44872
13055,1.44858
13056,1.44839
13057,1.45003
13058,1.449
13059,1.44861
13060,1.4469
13061,1.44691
13062,1.44731
13063,1.44661
13064,1.44722
13065,1.44661
13066,1.44615
13067,1.44561
13068,1.44512
13069,1.4456
13070,1.44112
13071,1.44187
13072,1.44179
13073,1.4442
13074,1.44387
13075,1.44334
13076,1.4435
13077,1.44259
13078,1.44287
13079,1.44162
13080,1.44114
13081,1.43963
13082,1.43688
13083,1.43674
13084,1.43851
13085,1.43826
13086,1.43749
13087,1.4372
13088,1.43712
13089,1.43387
13090,1.4326
13091,1.43281
13092,1.42961
13093,1.42759
13094,1.42691
13095,1.42692
13096,1.42057
13097,1.42107
13098,1.42356
13099,1.4233
13100,1.42341
13101,1.42313
13102,1.42334
13103,1.42273
13104,1.42192
13105,1.42355
13106,1.42374
13107,1.42118
13108,1.42207
13109,1.42282
13110,1.4222
13111,1.42195
13112,1.42429
13113,1.42523
13114,1.42602
13115,1.42786
13116,1.42774
13117,1.43087
13118,1.42787
13119,1.43019
13120,1.43136
13121,1.43179
13122,1.43154
13123,1.43392
13124,1.43401
13125,1.43301
13126,1.4334
13127,1.4331
13128,1.43364
13129,1.43653
13130,1.43629
13131,1.43944
13132,1.43973
13133,1.43976
13134,1.43896
13135,1.43908
13136,1.44175
13137,1.44339
13138,1.44872
13139,1.44936
13140,1.45219
13141,1.45054
13142,1.45281
13143,1.45205
13144,1.45095
13145,1.45115
13146,1.4492
13147,1.45037
13148,1.45132
13149,1.45111
13150,1.45227
13151,1.45213
13152,1.45125
13153,1.45185
13154,1.45552
13155,1.45668
13156,1.4572
13157,1.45632
13158,1.45675
13159,1.4613
13160,1.46149
13161,1.46377
13162,1.46361
13163,1.46393
13164,1.46143
13165,1.4611
13166,1.45789
13167,1.45383
13168,1.45708
13169,1.4582
13170,1.45743
13171,1.45548
13172,1.4541
13173,1.45567
13174,1.45517
13175,1.45499
13176,1.45526
13177,1.45582
13178,1.45646
13179,1.45481
13180,1.45523
13181,1.45583
13182,1.4571
13183,1.45821
13184,1.45799
13185,1.45603
13186,1.4569
13187,1.45602
13188,1.45582
13189,1.45545
13190,1.45537
13191,1.45517
13192,1.45479
13193,1.45429
13194,1.45526
13195,1.45477
13196,1.45476
13197,1.45446
13198,1.45595
13199,1.45604
13200,1.45546
13201,1.45872
13202,1.45768
13203,1.45488
13204,1.45454
13205,1.45451
13206,1.45589
13207,1.45661
13208,1.45717
13209,1.4574
